max,min,wind,rain,humidi,cloud,day,month,year,label,,,
33,26,4,15.7,88,48,9,6,2010,Moderate or heavy rain shower,,,
31,26,4,8.7,87,41,10,6,2010,Moderate or heavy rain shower,,,
33,26,5,1.6,83,24,11,6,2010,Moderate or heavy rain shower,,,
33,26,5,2.6,81,33,12,6,2010,Heavy rain at times,,,
33,26,5,15.3,83,31,13,6,2010,Heavy rain at times,,,
32,26,4,13.3,87,47,14,6,2010,Heavy rain at times,,,
31,26,5,19.2,90,48,15,6,2010,Moderate or heavy rain shower,,,
31,25,6,10,87,45,16,6,2010,Moderate or heavy rain shower,,,
32,25,6,18.3,89,32,17,6,2010,Moderate or heavy rain shower,,,
30,25,8,17.6,90,46,18,6,2010,Moderate or heavy rain shower,,,
32,24,7,8.8,86,52,19,6,2010,Moderate or heavy rain shower,,,
30,25,6,12.3,90,44,20,6,2010,Heavy rain at times,,,
29,25,8,11.8,92,55,21,6,2010,Moderate or heavy rain shower,,,
30,25,9,22.2,92,73,22,6,2010,Moderate or heavy rain shower,,,
30,25,6,16.7,92,54,23,6,2010,Moderate or heavy rain shower,,,
32,25,6,8,86,34,24,6,2010,Moderate or heavy rain shower,,,
32,25,6,8.3,87,38,25,6,2010,Moderate or heavy rain shower,,,
30,26,7,28,91,40,26,6,2010,Moderate or heavy rain shower,,,
31,25,6,19.7,91,45,27,6,2010,Moderate or heavy rain shower,,,
31,25,6,11.1,90,56,28,6,2010,Moderate or heavy rain shower,,,
31,25,7,4.1,88,33,29,6,2010,Moderate or heavy rain shower,,,
34,25,6,2,84,20,30,6,2010,Heavy rain at times,,,
29,26,4,10.8,92,58,1,7,2010,Moderate or heavy rain shower,,,
32,25,4,10.4,90,67,2,7,2010,Moderate or heavy rain shower,,,
33,25,4,17.7,87,35,3,7,2010,Moderate or heavy rain shower,,,
29,25,6,2.9,89,58,4,7,2010,Moderate or heavy rain shower,,,
33,24,3,13.1,84,34,5,7,2010,Moderate or heavy rain shower,,,
31,25,4,5.9,87,19,6,7,2010,Heavy rain at times,,,
34,24,3,6.8,82,17,7,7,2010,Heavy rain at times,,,
34,25,5,8.9,82,24,8,7,2010,Moderate or heavy rain shower,,,
31,25,6,14.1,88,38,9,7,2010,Moderate or heavy rain shower,,,
33,24,6,7.8,86,46,10,7,2010,Heavy rain at times,,,
31,25,5,9.6,89,43,11,7,2010,Moderate or heavy rain shower,,,
32,25,5,14.7,87,44,12,7,2010,Moderate or heavy rain shower,,,
31,26,5,18.4,90,62,13,7,2010,Moderate or heavy rain shower,,,
32,25,4,9.7,89,63,14,7,2010,Moderate or heavy rain shower,,,
27,25,4,8.7,95,69,15,7,2010,Moderate or heavy rain shower,,,
28,24,5,3.9,93,64,16,7,2010,Moderate or heavy rain shower,,,
30,24,5,9.8,92,57,17,7,2010,Moderate or heavy rain shower,,,
31,25,4,7.3,88,35,18,7,2010,Moderate or heavy rain shower,,,
34,25,5,2.2,83,20,19,7,2010,Heavy rain at times,,,
32,25,5,13.5,86,32,20,7,2010,Heavy rain at times,,,
29,25,5,3.2,92,78,21,7,2010,Moderate or heavy rain shower,,,
31,25,7,7.2,91,46,22,7,2010,Moderate or heavy rain shower,,,
30,24,9,10.9,91,49,23,7,2010,Moderate or heavy rain shower,,,
30,24,8,4.4,89,55,24,7,2010,Moderate or heavy rain shower,,,
25,24,8,8.6,94,62,25,7,2010,Heavy rain at times,,,
29,23,7,9.3,91,78,26,7,2010,Moderate or heavy rain shower,,,
30,24,7,6.2,92,67,27,7,2010,Moderate or heavy rain shower,,,
30,25,7,8.4,91,53,28,7,2010,Moderate or heavy rain shower,,,
33,24,6,1.9,81,63,29,7,2010,Moderate or heavy rain shower,,,
33,25,6,7.5,83,41,30,7,2010,Heavy rain at times,,,
33,25,6,10,89,53,31,7,2010,Moderate or heavy rain shower,,,
30,25,6,16.7,93,78,1,8,2010,Moderate or heavy rain shower,,,
30,24,7,3.2,90,63,2,8,2010,Moderate or heavy rain shower,,,
32,24,6,2.2,83,31,3,8,2010,Moderate or heavy rain shower,,,
33,25,9,1.7,80,21,4,8,2010,Moderate or heavy rain shower,,,
33,25,9,0,76,31,5,8,2010,Cloudy,,,
33,25,9,2,78,36,6,8,2010,Heavy rain at times,,,
33,25,10,5.1,80,48,7,8,2010,Moderate or heavy rain shower,,,
31,24,10,12.6,82,50,8,8,2010,Moderate or heavy rain shower,,,
31,24,10,3.7,81,44,9,8,2010,Moderate or heavy rain shower,,,
32,25,10,17.1,84,57,10,8,2010,Heavy rain at times,,,
30,24,7,6,88,58,11,8,2010,Moderate or heavy rain shower,,,
35,24,4,5.3,84,39,12,8,2010,Moderate or heavy rain shower,,,
33,25,4,13.1,84,37,13,8,2010,Moderate or heavy rain shower,,,
32,26,4,15.9,85,36,14,8,2010,Moderate or heavy rain shower,,,
34,26,4,8,83,25,15,8,2010,Moderate or heavy rain shower,,,
35,25,5,9.8,83,32,16,8,2010,Moderate or heavy rain shower,,,
35,26,5,16.8,83,25,17,8,2010,Heavy rain at times,,,
34,25,6,3.4,82,21,18,8,2010,Moderate or heavy rain shower,,,
33,25,5,12.1,84,40,19,8,2010,Moderate or heavy rain shower,,,
31,25,5,9.5,86,52,20,8,2010,Moderate or heavy rain shower,,,
32,24,6,2.8,85,56,21,8,2010,Moderate or heavy rain shower,,,
31,25,8,12.6,88,64,22,8,2010,Moderate or heavy rain shower,,,
30,24,8,5.2,90,58,23,8,2010,Moderate or heavy rain shower,,,
30,24,9,3.9,87,35,24,8,2010,Moderate or heavy rain shower,,,
33,25,7,2.4,84,22,25,8,2010,Heavy rain at times,,,
32,25,5,5.7,84,38,26,8,2010,Heavy rain at times,,,
33,25,8,6.4,86,52,27,8,2010,Heavy rain at times,,,
31,25,8,7.3,88,67,28,8,2010,Moderate or heavy rain shower,,,
29,25,7,4.4,91,61,29,8,2010,Moderate or heavy rain shower,,,
32,24,8,5,87,41,30,8,2010,Moderate or heavy rain shower,,,
33,24,7,6.2,84,25,31,8,2010,Moderate or heavy rain shower,,,
33,25,8,12,86,40,1,9,2010,Moderate or heavy rain shower,,,
33,25,8,7.2,85,36,2,9,2010,Moderate or heavy rain shower,,,
33,25,7,23.4,87,49,3,9,2010,Moderate or heavy rain shower,,,
31,25,7,16.1,88,54,4,9,2010,Moderate or heavy rain shower,,,
31,24,8,6.4,85,54,5,9,2010,Moderate or heavy rain shower,,,
34,25,6,3.4,84,36,6,9,2010,Moderate or heavy rain shower,,,
33,25,7,6.3,85,37,7,9,2010,Moderate or heavy rain shower,,,
33,25,7,3.2,84,30,8,9,2010,Moderate or heavy rain shower,,,
33,25,5,5.1,83,25,9,9,2010,Heavy rain at times,,,
33,25,7,2.4,84,29,10,9,2010,Moderate or heavy rain shower,,,
32,25,5,2.1,84,47,11,9,2010,Heavy rain at times,,,
33,25,3,6.7,83,37,12,9,2010,Moderate or heavy rain shower,,,
34,25,4,7.8,81,35,13,9,2010,Heavy rain at times,,,
34,25,4,10.7,82,41,14,9,2010,Heavy rain at times,,,
35,25,4,13.4,83,46,15,9,2010,Moderate or heavy rain shower,,,
33,25,4,13,86,49,16,9,2010,Moderate or heavy rain shower,,,
31,25,5,15.6,86,45,17,9,2010,Moderate or heavy rain shower,,,
32,25,5,17.9,85,43,18,9,2010,Moderate or heavy rain shower,,,
32,25,5,11.5,86,25,19,9,2010,Moderate or heavy rain shower,,,
32,24,6,8.2,85,53,20,9,2010,Moderate or heavy rain shower,,,
34,25,5,9.9,83,60,21,9,2010,Cloudy,,,
33,25,7,6.6,85,31,22,9,2010,Heavy rain at times,,,
35,24,6,6.4,81,29,23,9,2010,Heavy rain at times,,,
35,25,4,20.8,83,20,24,9,2010,Moderate or heavy rain shower,,,
33,26,5,13.2,83,33,25,9,2010,Moderate or heavy rain shower,,,
32,25,7,6.6,82,29,26,9,2010,Moderate or heavy rain shower,,,
33,25,6,10.3,82,28,27,9,2010,Moderate or heavy rain shower,,,
35,25,3,17.5,84,31,28,9,2010,Moderate or heavy rain shower,,,
32,25,5,7.3,86,51,29,9,2010,Moderate or heavy rain shower,,,
32,25,5,2.9,87,54,30,9,2010,Moderate or heavy rain shower,,,
32,25,4,14.2,86,60,1,10,2010,Heavy rain at times,,,
32,25,4,18.9,87,76,2,10,2010,Moderate or heavy rain shower,,,
31,25,6,22.4,89,67,3,10,2010,Moderate or heavy rain shower,,,
31,24,6,16,90,65,4,10,2010,Moderate or heavy rain shower,,,
32,24,5,7.7,88,67,5,10,2010,Moderate or heavy rain shower,,,
34,25,4,8,86,58,6,10,2010,Moderate or heavy rain shower,,,
31,25,5,13.2,88,45,7,10,2010,Moderate or heavy rain shower,,,
32,25,6,7.2,85,35,8,10,2010,Moderate or heavy rain shower,,,
31,25,5,12.4,88,44,9,10,2010,Moderate or heavy rain shower,,,
30,25,5,54.5,93,68,10,10,2010,Moderate or heavy rain shower,,,
28,24,7,133.3,96,91,11,10,2010,Moderate or heavy rain shower,,,
30,24,6,78.8,94,75,12,10,2010,Moderate or heavy rain shower,,,
29,24,5,7,93,67,13,10,2010,Heavy rain at times,,,
28,24,6,1.3,93,63,14,10,2010,Heavy rain at times,,,
29,23,9,2.3,92,79,15,10,2010,Moderate or heavy rain shower,,,
30,24,10,0.6,87,48,16,10,2010,Heavy rain at times,,,
31,24,7,2.4,89,47,17,10,2010,Moderate or heavy rain shower,,,
33,23,5,1.8,86,43,18,10,2010,Moderate or heavy rain shower,,,
31,24,6,0.6,85,27,19,10,2010,Moderate or heavy rain shower,,,
31,24,6,8.8,89,59,20,10,2010,Moderate or heavy rain shower,,,
31,24,6,9.3,90,59,21,10,2010,Moderate or heavy rain shower,,,
31,23,7,0.5,80,42,22,10,2010,Sunny,,,
32,23,4,0.1,79,33,23,10,2010,Heavy rain at times,,,
34,24,4,0.6,81,16,24,10,2010,Moderate or heavy rain shower,,,
32,24,6,12.4,86,40,25,10,2010,Heavy rain at times,,,
32,25,4,42.7,87,47,26,10,2010,Heavy rain at times,,,
32,25,5,0.9,86,33,27,10,2010,Moderate or heavy rain shower,,,
31,24,4,13.3,90,64,28,10,2010,Moderate or heavy rain shower,,,
32,23,9,5.1,83,19,29,10,2010,Sunny,,,
22,21,14,54.2,94,67,30,10,2010,Moderate or heavy rain shower,,,
26,21,9,22.9,96,52,31,10,2010,Heavy rain at times,,,
29,22,5,4.7,92,59,1,11,2010,Moderate or heavy rain shower,,,
30,23,5,1.7,88,54,2,11,2010,Moderate or heavy rain shower,,,
31,24,7,18.6,91,57,3,11,2010,Moderate or heavy rain shower,,,
29,22,10,0.6,87,49,4,11,2010,Cloudy,,,
30,22,5,5.3,86,45,5,11,2010,Moderate or heavy rain shower,,,
30,23,6,10.4,88,54,6,11,2010,Moderate or heavy rain shower,,,
31,23,3,11.4,89,58,7,11,2010,Moderate or heavy rain shower,,,
29,24,6,11.3,93,59,8,11,2010,Moderate or heavy rain shower,,,
31,24,5,19.3,92,54,9,11,2010,Heavy rain at times,,,
31,23,5,6.4,89,54,10,11,2010,Moderate or heavy rain shower,,,
31,23,7,6.1,88,53,11,11,2010,Heavy rain at times,,,
31,22,8,3.6,85,33,12,11,2010,Moderate or heavy rain shower,,,
31,23,6,7.6,85,30,13,11,2010,Moderate or heavy rain shower,,,
32,24,7,29.3,87,44,14,11,2010,Moderate or heavy rain shower,,,
33,24,6,11.9,86,28,15,11,2010,Moderate or heavy rain shower,,,
32,24,3,10.7,87,34,16,11,2010,Moderate or heavy rain shower,,,
31,24,4,8.5,88,46,17,11,2010,Moderate or heavy rain shower,,,
31,24,4,9.2,89,44,18,11,2010,Moderate or heavy rain shower,,,
30,23,5,20.2,90,50,19,11,2010,Moderate or heavy rain shower,,,
31,22,4,3.5,88,44,20,11,2010,Moderate or heavy rain shower,,,
31,24,4,20.9,88,41,21,11,2010,Moderate or heavy rain shower,,,
30,23,3,25.7,90,49,22,11,2010,Moderate or heavy rain shower,,,
31,24,3,23.8,90,47,23,11,2010,Moderate or heavy rain shower,,,
31,25,4,4.1,88,46,24,11,2010,Heavy rain at times,,,
33,24,5,0.2,86,12,25,11,2010,Sunny,,,
30,23,5,5.3,88,52,26,11,2010,Moderate or heavy rain shower,,,
30,23,4,0.7,88,36,27,11,2010,Moderate or heavy rain shower,,,
32,24,4,10.7,86,47,28,11,2010,Moderate or heavy rain shower,,,
33,24,5,11.4,87,38,29,11,2010,Moderate or heavy rain shower,,,
32,24,4,2.7,84,46,30,11,2010,Heavy rain at times,,,
31,24,4,1.2,84,32,1,12,2010,Heavy rain at times,,,
31,24,4,0.2,83,38,2,12,2010,Moderate or heavy rain shower,,,
31,24,6,1.1,82,34,3,12,2010,Heavy rain at times,,,
32,23,6,0.5,81,23,4,12,2010,Heavy rain at times,,,
31,23,8,2.3,82,48,5,12,2010,Heavy rain at times,,,
31,24,4,0.8,83,42,6,12,2010,Moderate or heavy rain shower,,,
33,24,6,3.3,82,19,7,12,2010,Heavy rain at times,,,
33,23,6,0.8,79,10,8,12,2010,Sunny,,,
31,23,5,1,81,44,9,12,2010,Cloudy,,,
30,23,4,0,79,33,10,12,2010,Sunny,,,
32,23,5,0,81,18,11,12,2010,Cloudy,,,
32,22,4,0,82,44,12,12,2010,Cloudy,,,
33,24,4,4.6,82,51,13,12,2010,Heavy rain at times,,,
30,24,7,12.2,88,53,14,12,2010,Moderate or heavy rain shower,,,
31,23,9,0.1,85,39,15,12,2010,Heavy rain at times,,,
33,23,5,2.9,83,22,16,12,2010,Heavy rain at times,,,
29,22,7,1.6,81,27,17,12,2010,Sunny,,,
31,22,5,0.2,78,45,18,12,2010,Cloudy,,,
31,22,5,0,77,27,19,12,2010,Sunny,,,
32,23,3,0,76,17,20,12,2010,Cloudy,,,
32,23,4,3,79,38,21,12,2010,Moderate or heavy rain shower,,,
31,24,4,1.1,81,52,22,12,2010,Heavy rain at times,,,
31,24,5,5.6,80,33,23,12,2010,Heavy rain at times,,,
32,23,5,0.5,80,28,24,12,2010,Cloudy,,,
32,22,4,0,79,13,25,12,2010,Sunny,,,
32,22,4,0.2,77,7,26,12,2010,Sunny,,,
31,22,5,0.4,74,35,27,12,2010,Sunny,,,
31,22,5,0,73,42,28,12,2010,Cloudy,,,
32,23,3,0.1,73,33,29,12,2010,Sunny,,,
32,24,3,3.4,75,38,30,12,2010,Moderate or heavy rain shower,,,
31,23,4,0.7,80,49,31,12,2010,Heavy rain at times,,,
29,23,4,0.2,81,42,1,1,2011,Heavy rain at times,,,
33,23,3,0.1,74,12,2,1,2011,Sunny,,,
33,23,4,0.1,73,51,3,1,2011,Heavy rain at times,,,
28,24,4,2.8,83,58,4,1,2011,Moderate or heavy rain shower,,,
32,24,6,2.5,74,53,5,1,2011,Heavy rain at times,,,
33,23,7,3.2,74,26,6,1,2011,Heavy rain at times,,,
29,21,6,0.5,75,39,7,1,2011,Cloudy,,,
32,22,5,0,72,23,8,1,2011,Sunny,,,
32,23,4,0,72,26,9,1,2011,Sunny,,,
32,22,5,0,70,24,10,1,2011,Sunny,,,
32,22,4,0,73,17,11,1,2011,Sunny,,,
32,23,4,0.4,75,24,12,1,2011,Sunny,,,
32,22,3,1.4,76,26,13,1,2011,Heavy rain at times,,,
32,23,4,0.3,74,25,14,1,2011,Heavy rain at times,,,
33,23,5,0,71,16,15,1,2011,Sunny,,,
31,22,4,0.3,71,37,16,1,2011,Heavy rain at times,,,
32,20,4,0,67,7,17,1,2011,Sunny,,,
33,22,4,0,67,5,18,1,2011,Sunny,,,
33,21,5,0,64,17,19,1,2011,Sunny,,,
34,23,6,0,67,37,20,1,2011,Sunny,,,
33,23,4,7.7,74,44,21,1,2011,Heavy rain at times,,,
34,23,5,6.6,75,40,22,1,2011,Heavy rain at times,,,
33,24,3,11.8,76,52,23,1,2011,Heavy rain at times,,,
31,23,4,1.8,75,48,24,1,2011,Heavy rain at times,,,
33,23,6,0.6,67,45,25,1,2011,Sunny,,,
34,23,8,1.4,66,30,26,1,2011,Heavy rain at times,,,
34,23,7,3.9,72,22,27,1,2011,Heavy rain at times,,,
34,23,6,3.8,69,32,28,1,2011,Sunny,,,
34,22,7,1.5,62,23,29,1,2011,Sunny,,,
34,22,6,0,62,17,30,1,2011,Sunny,,,
34,22,6,0,64,15,31,1,2011,Sunny,,,
35,23,6,0,64,13,1,2,2011,Sunny,,,
34,23,6,0,65,34,2,2,2011,Sunny,,,
34,23,5,0,65,27,3,2,2011,Sunny,,,
34,23,7,0,66,18,4,2,2011,Sunny,,,
34,22,6,0,67,15,5,2,2011,Sunny,,,
34,23,6,0,65,4,6,2,2011,Sunny,,,
34,22,5,0,65,4,7,2,2011,Sunny,,,
36,21,5,0,63,8,8,2,2011,Sunny,,,
36,22,8,0,63,7,9,2,2011,Sunny,,,
35,21,9,0,63,13,10,2,2011,Sunny,,,
36,22,9,0,68,22,11,2,2011,Sunny,,,
35,23,9,0,68,25,12,2,2011,Sunny,,,
35,23,7,0.7,68,28,13,2,2011,Heavy rain at times,,,
36,23,10,0.2,65,23,14,2,2011,Sunny,,,
37,24,8,0.5,59,18,15,2,2011,Sunny,,,
36,24,9,0.2,65,23,16,2,2011,Sunny,,,
37,24,7,0.4,67,24,17,2,2011,Sunny,,,
37,24,10,0,65,29,18,2,2011,Sunny,,,
36,24,6,3.2,69,37,19,2,2011,Cloudy,,,
35,24,6,3.7,70,36,20,2,2011,Heavy rain at times,,,
34,24,7,1.6,68,34,21,2,2011,Sunny,,,
31,24,8,0.2,70,28,22,2,2011,Cloudy,,,
36,23,9,0.1,64,25,23,2,2011,Sunny,,,
36,23,8,0,61,17,24,2,2011,Sunny,,,
36,24,9,0,64,16,25,2,2011,Sunny,,,
37,24,11,0,62,11,26,2,2011,Sunny,,,
34,24,10,0.2,62,39,27,2,2011,Heavy rain at times,,,
36,24,7,0.1,65,43,28,2,2011,Sunny,,,
36,23,7,0.5,69,33,1,3,2011,Sunny,,,
34,24,6,1.3,68,39,2,3,2011,Cloudy,,,
34,24,10,0,63,31,3,3,2011,Sunny,,,
34,24,10,0.3,62,44,4,3,2011,Heavy rain at times,,,
34,24,10,0.7,63,53,5,3,2011,Moderate or heavy rain shower,,,
35,24,11,0.5,63,33,6,3,2011,Heavy rain at times,,,
36,25,12,0.1,66,36,7,3,2011,Heavy rain at times,,,
36,25,10,0.8,67,27,8,3,2011,Heavy rain at times,,,
36,25,9,1.2,64,29,9,3,2011,Heavy rain at times,,,
36,25,7,4.8,64,31,10,3,2011,Sunny,,,
37,25,9,2.3,62,19,11,3,2011,Sunny,,,
37,25,8,0.7,58,17,12,3,2011,Sunny,,,
34,25,10,0,58,12,13,3,2011,Sunny,,,
38,24,10,0,60,10,14,3,2011,Sunny,,,
37,25,9,0.4,65,26,15,3,2011,Sunny,,,
37,24,5,1.9,62,38,16,3,2011,Sunny,,,
34,25,8,8.2,63,43,17,3,2011,Moderate or heavy rain shower,,,
37,25,7,6.5,68,51,18,3,2011,Heavy rain at times,,,
35,25,8,8.3,68,43,19,3,2011,Moderate or heavy rain shower,,,
37,25,8,11.1,70,31,20,3,2011,Moderate or heavy rain shower,,,
35,25,8,25,75,49,21,3,2011,Moderate or heavy rain shower,,,
35,24,9,1,72,24,22,3,2011,Moderate or heavy rain shower,,,
30,26,6,4.3,75,41,23,3,2011,Moderate or heavy rain shower,,,
32,25,9,0.6,73,45,24,3,2011,Heavy rain at times,,,
29,24,7,3.8,77,69,25,3,2011,Moderate or heavy rain shower,,,
34,23,7,3.6,67,47,26,3,2011,Heavy rain at times,,,
30,24,8,0.7,70,63,27,3,2011,Heavy rain at times,,,
35,23,6,0.6,62,48,28,3,2011,Heavy rain at times,,,
36,23,8,1.8,63,52,29,3,2011,Heavy rain at times,,,
33,22,8,0,61,44,30,3,2011,Sunny,,,
36,23,8,0.1,61,37,31,3,2011,Sunny,,,
37,25,5,1.4,62,46,1,4,2011,Moderate or heavy rain shower,,,
35,26,6,4.3,68,40,2,4,2011,Heavy rain at times,,,
34,25,7,10.4,76,56,3,4,2011,Moderate or heavy rain shower,,,
32,24,9,1.9,75,43,4,4,2011,Moderate or heavy rain shower,,,
35,24,6,0.1,66,22,5,4,2011,Heavy rain at times,,,
36,25,6,0.1,64,21,6,4,2011,Sunny,,,
35,24,8,0,63,40,7,4,2011,Cloudy,,,
37,24,8,0,61,19,8,4,2011,Sunny,,,
36,24,8,0.6,62,26,9,4,2011,Sunny,,,
36,25,7,0,58,28,10,4,2011,Sunny,,,
36,25,8,0.2,61,16,11,4,2011,Sunny,,,
35,25,10,0.2,60,35,12,4,2011,Sunny,,,
36,24,9,0,58,22,13,4,2011,Sunny,,,
38,25,10,0,59,17,14,4,2011,Cloudy,,,
35,26,10,3.9,67,36,15,4,2011,Moderate or heavy rain shower,,,
36,25,11,0,69,28,16,4,2011,Cloudy,,,
37,25,8,0.3,68,36,17,4,2011,Sunny,,,
35,26,6,13.8,73,39,18,4,2011,Sunny,,,
34,25,5,31.1,80,44,19,4,2011,Moderate or heavy rain shower,,,
32,25,8,6.5,76,36,20,4,2011,Heavy rain at times,,,
34,25,12,0,72,31,21,4,2011,Sunny,,,
34,25,8,6.3,73,31,22,4,2011,Heavy rain at times,,,
35,25,9,1.4,71,25,23,4,2011,Heavy rain at times,,,
35,25,7,15.7,71,25,24,4,2011,Moderate or heavy rain shower,,,
35,26,7,10,69,39,25,4,2011,Heavy rain at times,,,
36,26,8,0.4,69,29,26,4,2011,Heavy rain at times,,,
36,26,6,6.3,68,31,27,4,2011,Heavy rain at times,,,
36,26,10,0,67,32,28,4,2011,Cloudy,,,
36,26,10,4.8,70,27,29,4,2011,Moderate or heavy rain shower,,,
37,26,9,5.2,70,23,30,4,2011,Heavy rain at times,,,
35,26,7,21.8,75,31,1,5,2011,Moderate or heavy rain shower,,,
34,26,5,14.1,75,28,2,5,2011,Moderate or heavy rain shower,,,
35,27,6,0.5,72,25,3,5,2011,Heavy rain at times,,,
36,26,7,2.4,70,31,4,5,2011,Heavy rain at times,,,
36,26,8,11.1,70,32,5,5,2011,Moderate or heavy rain shower,,,
35,26,8,18.2,74,24,6,5,2011,Moderate or heavy rain shower,,,
34,26,5,22.7,75,26,7,5,2011,Moderate or heavy rain shower,,,
34,26,7,4,75,34,8,5,2011,Moderate or heavy rain shower,,,
34,26,10,21.2,77,27,9,5,2011,Heavy rain at times,,,
34,27,12,10.5,69,28,10,5,2011,Moderate or heavy rain shower,,,
34,27,10,12.2,75,38,11,5,2011,Moderate or heavy rain shower,,,
34,27,9,5.7,76,56,12,5,2011,Moderate or heavy rain shower,,,
34,27,9,32.4,76,31,13,5,2011,Moderate or heavy rain shower,,,
33,27,8,42.2,78,32,14,5,2011,Moderate or heavy rain shower,,,
35,27,7,13.8,75,26,15,5,2011,Moderate or heavy rain shower,,,
36,27,7,12.2,73,19,16,5,2011,Heavy rain at times,,,
35,27,8,7.5,73,23,17,5,2011,Heavy rain at times,,,
34,27,6,25.4,77,28,18,5,2011,Moderate or heavy rain shower,,,
33,26,7,29.2,78,25,19,5,2011,Moderate or heavy rain shower,,,
33,26,7,20.3,78,35,20,5,2011,Moderate or heavy rain shower,,,
31,24,5,32.6,85,46,21,5,2011,Moderate or heavy rain shower,,,
35,26,9,3.9,77,23,22,5,2011,Moderate or heavy rain shower,,,
34,26,9,5.6,77,14,23,5,2011,Moderate or heavy rain shower,,,
33,26,7,8.8,78,26,24,5,2011,Moderate or heavy rain shower,,,
34,27,7,27.4,80,36,25,5,2011,Moderate or heavy rain shower,,,
29,26,5,2.9,83,54,26,5,2011,Heavy rain at times,,,
33,26,6,6.9,78,55,27,5,2011,Moderate or heavy rain shower,,,
33,26,10,21.1,80,64,28,5,2011,Moderate or heavy rain shower,,,
31,25,7,20.4,82,68,29,5,2011,Moderate or heavy rain shower,,,
31,26,8,5.7,79,70,30,5,2011,Moderate or heavy rain shower,,,
33,26,8,6.2,77,43,31,5,2011,Moderate or heavy rain shower,,,
34,26,7,16.8,80,55,1,6,2011,Moderate or heavy rain shower,,,
34,26,7,2.9,79,35,2,6,2011,Heavy rain at times,,,
33,26,10,7.2,79,36,3,6,2011,Moderate or heavy rain shower,,,
34,26,9,14,80,39,4,6,2011,Moderate or heavy rain shower,,,
34,26,7,10.8,79,30,5,6,2011,Moderate or heavy rain shower,,,
34,26,5,33,80,39,6,6,2011,Moderate or heavy rain shower,,,
